,GRID_ID,Truth,Output
8339,L-29,0,1
8340,L-30,0,1
8341,L-32,0,1
8342,L-34,1,1
8343,L-38,1,1
8344,L-42,1,1
8345,L-43,1,1
8346,L-44,1,1
8347,L-46,1,1
8348,L-47,1,1
8349,L-49,1,1
8350,L-52,1,1
8351,L-6,0,0
8352,L-69,0,0
8353,L-7,0,0
8354,L-72,0,0
8355,L-74,0,1
8356,L-80,1,1
8357,L-83,1,1
8358,L-89,1,1
8359,L-93,1,1
8360,M-10,0,0
8361,M-14,0,0
8362,M-17,0,0
8363,M-18,0,0
8364,M-23,0,1
8365,M-24,0,1
8366,M-31,0,1
8367,M-44,1,1
8368,M-51,1,1
8369,M-52,1,1
8370,M-55,0,1
8371,M-61,0,0
8372,M-64,0,0
8373,M-67,0,0
8374,M-69,0,0
8375,M-7,0,0
8376,M-71,0,0
8377,M-72,0,0
8378,M-73,0,1
8379,M-77,1,1
8380,M-9,0,0
8381,M-91,1,1
8382,M-99,1,1
8383,N-17,0,0
8384,N-19,0,0
8385,N-26,0,1
8386,N-27,0,1
8387,N-40,1,1
8388,N-45,1,1
8389,N-48,1,1
8390,N-55,0,1
8391,N-61,0,0
8392,N-64,0,0
8393,N-67,0,0
8394,N-71,0,0
8395,N-85,1,1
8396,N-86,1,1
8397,N-9,0,0
8398,N-91,1,1
8399,N-96,1,1
8400,N-97,1,1
8401,O-10,0,0
8402,O-13,0,0
8403,O-18,0,0
8404,O-25,0,1
8405,O-37,1,1
8406,O-52,1,1
8407,O-53,1,1
8408,O-55,0,1
8409,O-60,0,0
8410,O-61,0,0
8411,O-67,0,0
8412,O-69,0,0
8413,O-7,0,0
8414,O-70,0,0
8415,O-71,0,0
8416,O-74,0,1
8417,O-75,0,1
8418,O-8,0,0
8419,O-84,1,1
8420,O-97,1,1
8421,P-13,0,0
8422,P-22,0,1
8423,P-29,1,1
8424,P-3,0,0
8425,P-31,1,1
8426,P-35,1,1
8427,P-36,1,1
8428,P-37,1,1
8429,P-4,0,0
8430,P-56,0,1
8431,P-67,0,0
8432,P-69,0,0
8433,P-83,1,1
8434,P-91,1,1
8435,P-93,1,1
8436,P-99,1,1
8437,Q-10,0,0
8438,Q-14,0,0
8439,Q-16,0,0
8440,Q-23,0,1
8441,Q-26,1,1
8442,Q-47,1,1
8443,Q-51,1,1
8444,Q-57,0,0
8445,Q-6,0,0
8446,Q-60,0,0
8447,Q-71,0,0
8448,Q-80,1,1
8449,Q-82,1,1
8450,Q-92,1,1
8451,Q-99,1,1
8452,R-10,0,0
8453,R-15,0,0
8454,R-19,0,0
8455,R-20,0,0
8456,R-21,0,0
8457,R-29,1,1
8458,R-37,1,1
8459,R-38,1,1
8460,R-49,1,1
8461,R-50,1,1
8462,R-53,0,1
8463,R-54,0,1
8464,R-55,0,1
8465,R-6,0,0
8466,R-61,0,0
8467,R-66,0,0
8468,R-67,0,0
8469,R-69,0,0
8470,R-71,0,0
8471,R-90,1,1
8472,R-97,1,1
8473,R-99,1,1
8474,S-10,0,0
8475,S-11,0,0
8476,S-12,0,0
8477,S-14,0,0
8478,S-18,0,0
8479,S-19,0,0
8480,S-21,0,1
8481,S-25,1,1
8482,S-31,1,1
8483,S-32,1,1
8484,S-33,1,1
8485,S-38,1,1
8486,S-4,0,0
8487,S-44,1,1
8488,S-50,1,1
8489,S-51,1,1
8490,S-6,0,0
8491,S-62,0,0
8492,S-68,0,0
8493,S-7,0,0
8494,S-71,0,0
8495,S-80,1,1
8496,S-81,1,1
8497,S-87,1,1
8498,S-88,1,1
8499,S-93,1,1
8500,S-94,1,1
8501,S-95,1,1
8502,S-99,1,1
8503,T-12,0,0
8504,T-18,0,0
8505,T-2,0,1
8506,T-25,1,1
8507,T-29,1,1
8508,T-33,1,1
8509,T-50,1,1
8510,T-52,0,1
8511,T-56,0,0
8512,T-58,0,0
8513,T-68,0,0
8514,T-81,1,1
8515,T-84,1,1
8516,T-85,1,1
8517,T-86,1,1
8518,T-97,1,1
8519,T-98,1,1
8520,U-17,0,0
8521,U-2,0,0
8522,U-20,0,1
8523,U-24,1,1
8524,U-28,1,1
8525,U-31,1,1
8526,U-35,1,1
8527,U-40,1,1
8528,U-44,1,1
8529,U-46,1,1
8530,U-50,1,1
8531,U-60,0,0
8532,U-61,0,0
8533,U-64,0,0
8534,U-7,0,0
8535,U-71,0,0
8536,U-72,0,1
8537,U-75,1,1
8538,U-78,1,1
8539,U-93,1,1
8540,V-12,0,0
8541,V-19,0,0
8542,V-22,1,0
8543,V-28,1,0
8544,V-3,0,0
8545,V-35,1,0
8546,V-55,0,0
8547,V-63,0,0
8548,V-78,1,1
8549,V-81,1,1
8550,V-91,1,1
8551,V-92,1,1
8552,V-99,1,1
8553,W-32,1,0
8554,W-35,1,0
8555,W-36,1,0
8556,W-38,1,0
8557,W-39,1,0
8558,W-4,0,1
8559,W-60,0,0
8560,W-76,1,1
8561,W-81,1,1
8562,W-99,1,1
8563,X-11,0,1
8564,X-16,0,1
8565,X-21,1,1
8566,X-22,1,1
8567,X-36,1,0
8568,X-38,1,0
8569,X-40,1,0
8570,X-46,1,0
8571,X-67,0,0
8572,X-71,0,0
8573,X-80,1,1
8574,X-85,1,1
8575,X-87,1,1
8576,X-89,1,1
8577,Y-11,0,1
8578,Y-17,1,1
8579,Y-19,1,1
8580,Y-24,1,1
8581,Y-28,1,1
8582,Y-29,1,1
8583,Y-46,1,1
8584,Y-47,1,1
8585,Y-49,1,0
8586,Y-53,0,0
8587,Y-57,0,0
8588,Y-59,0,0
8589,Y-65,0,0
8590,Y-69,0,0
8591,Y-72,0,1
8592,Y-79,1,1
8593,Y-83,1,1
8594,Y-89,1,1
8595,Y-9,0,1
8596,Z-15,0,1
8597,Z-24,1,1
8598,Z-29,1,1
8599,Z-31,1,1
8600,Z-35,1,1
8601,Z-49,0,1
8602,Z-57,0,0
8603,Z-64,0,0
8604,Z-76,0,1
8605,Z-78,0,1
8606,Z-8,0,1
8607,Z-80,0,1
8608,Z-82,0,1
8609,Z-9,0,1
8610,Z-97,1,1
